id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;transition_learning_rate;mixing_weight_low_stable;mixing_weight_high_stable;mixing_weight_low_variable;mixing_weight_high_variable;choice_stickiness;response_stickiness
12_042;0.626390638842837;0.820363237273251;0.839083686635741;0.516874190134701;0.750670030956014;0.855576448380989;0.462984547355605;0.463387264806976;-0.209853766129816;-0.378735489380585
12_045;0.933059098334635;0.0444382065393736;0.313964249759005;0.70868973634429;0.261949594328786;0.367312627233219;0.242514626826615;0.609084848908942;0.0141095373749052;0.0958837903997872
12_046;0.594981645412338;0.120295296621991;0.155630312071761;0.400549132452968;0.0181613952746045;0.84225335440646;0.12389172193539;0.308836461343603;0.292620741500096;-0.529816707343718
12_048;0.485802597053639;0.859983125255821;0.368887027319316;0.746594306381177;0.639543217617874;0.609491605895053;0.412169890267202;0.513438468744944;0.144381474117805;-0.741429583984329
12_049;1.02340588857443;0.024834691922441;0.324471163017763;0.289931430217551;0.445205831785985;0.880872532538958;0.343307303108728;0.47130163506374;-0.00280497194006648;0.193651490958061
12_051;0.947398274110794;0.0932738688532667;0.71347022474633;0.576398647185834;0.402029514090538;0.555812784422225;0.278432058643434;0.383596449556049;-0.012995288745917;-0.122638145446112
12_052;0.966919263930027;0.241914607899439;0.727025652496334;0.832393686761244;0.298313161608648;0.670955755222403;0.318327689597745;0.476564166117408;0.04940312234525;0.0663626934894333
12_053;1.08556459748963;0.7113326287581;0.292560721433263;0.854206011468985;0.725247816636726;0.720954022373331;0.581129196785586;0.689826323182753;0.14642907101511;-0.0909593009939395
12_054;0.732929629686687;0.0440448644686198;0.199536124387384;0.734384174689123;0.0385563920609172;0.444993954417619;0.163731249778361;0.811857358753585;1.45456473823359;-0.0415188695561263
12_057;1.00293451136014;0.0546850808831327;0.169321632936228;0.3653116830905;0.707543080600053;0.502479363416708;0.211229013433383;0.351408225211885;0.344552137246384;-0.0284563685887119
12_059;0.511407798696649;0.331263470413587;0.311365088552785;0.859920246869292;0.529287848903439;0.847207196231078;0.506938885128011;0.624970912380605;0.0874707661457735;-0.280179464547601
12_070;0.786833855927337;0.13348136770071;0.646012382608075;0.246634284634471;0.504646392593998;0.580217350740336;0.530585390601327;0.778641726250479;0.0182222415428575;0.045243747154301
12_071;0.465174102063908;0.898086576181564;0.891494508275822;0.713628113476328;0.17833689529727;0.452219288319979;0.301768315092866;0.498543814797295;0.0908798753745474;-0.0040646784054615
12_072;0.395301535583188;0.129185227043206;0.200500620074066;0.763817972940002;0.125355302737373;0.377488457904053;0.125137959404947;0.799089515118054;0.452776999346351;-0.028883269647674
12_073;0.82757134991974;0.0410081215052749;0.484768869834158;0.83406665175787;0.622794448827242;0.651800108483693;0.542010348383419;0.450516413272034;0.845892877911098;-0.201816463407121
12_074;0.819251686530596;0.615814538849961;0.178937110908762;0.364827032345134;0.808640732023819;0.797560014620849;0.717637397584072;0.537013462180562;0.142114717751434;-0.278715031806384
12_075;0.566212756691294;0.228412480186057;0.6077546471247;0.415547698777187;0.483485687246161;0.837512447299549;0.517105864229388;0.686967100566889;-0.259416341431812;-0.118442377642633
12_076;0.606911005678042;0.686968895374294;0.653021599481909;0.837795682805617;0.850951334292904;0.73524280202279;0.707057905165351;0.485118754001277;-0.283109830880425;0.122546760534564
