id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;mixing_weight_low_gain;mixing_weight_high_gain;mixing_weight_low_loss;mixing_weight_high_loss;choice_stickiness;response_stickiness
30_169;0.485211521735855;0.917417317726837;0.933585235361869;0.258130181019855;0.240773704190142;0.531931965129923;0.337037745061383;-0.221969079449123;-0.0931873194921462
30_171;0.677153009669433;0.897953855362198;0.907597441939607;0.427634632434893;0.462288398219856;0.808708521761065;0.770454831435979;-0.493569229250669;-0.0132243748814529
30_172;0.24824846084541;0.916675443781555;0.72655661488674;0.239022443229232;0.809044077282166;0.702429861395243;0.782271319709311;0.216791881727744;-1.53838455900213
30_173;0.354708894755002;0.906737752814934;0.701376169954199;0.510558488318495;0.837747152080496;0.780602110403179;0.349946607390738;0.409849756854072;-0.343920718317237
30_174;0.256082619894111;0.465267032887593;0.148659858263523;0.0915507688399324;0.82715290035692;0.241525805374673;0.882893551496362;-0.360175147707832;-0.539877437199807
30_178;0.58624475929225;0.778842455435795;0.880217368859447;0.0640037084559665;0.0839747515607967;0.440500116318351;0.276530908687392;-0.0100730676695251;-0.318227819354527
30_179;0.177102465976966;0.710677712227674;0.134888477578421;0.60035184796779;0.386799998193228;0.347897988930695;0.611602382944688;0.181061261486071;-0.520364361162983
30_180;0.397758474619977;0.0581120745438825;0.344988542864154;0.439701117646338;0.64580995146363;0.310705001663454;0.517029626564227;-0.278715583868219;1.08693091727504
30_181;0.366581946215402;0.20331639253988;0.371957871388732;0.469030209490043;0.698937011095335;0.247277506874365;0.784306491287132;0.184085172305078;-2.77184223040318
30_183;0.150520036865961;0.751363133350846;0.642513714970064;0.686963144557641;0.495852598551095;0.235088060670516;0.62518951323823;-0.01315058243574;-1.10690334448327
30_184;0.489856437525181;0.938685931883144;0.759687065018602;0.738950533149527;0.747370047443398;0.726819100263733;0.911133808485055;0.0929586414012122;-0.310877136046283
30_186;0.476607206563834;0.936401791693379;0.356955552319175;0.706988188969945;0.939259923177884;0.909171050089651;0.905656199597929;-0.00912732575625551;0.153072205511187
30_187;0.664394061557946;0.880088347288875;0.683862368205727;0.658554002465002;0.772809022715274;0.889069757053025;0.731647953500166;1.03260027072741;-0.14461217597429
30_188;0.498964121279532;0.711355545234083;0.717716747952788;0.720673468446803;0.65188446358969;0.462816876307503;0.709193212115931;0.652616850556112;-0.250947940041369
30_190;0.266603689664901;0.700282611761201;0.655084977900222;0.661548720433699;0.283087351838958;0.690860790627517;0.541180056661837;0.871264232595041;-2.34228906430957
30_193;0.382984181511888;0.956841823380666;0.774374961589391;0.761340467838423;0.793094897804632;0.909412130499903;0.924497149032566;0.955418350391352;-0.296168160778941
30_194;0.696623525419194;0.934026927276487;0.426069112933361;0.775398114943129;0.855968047210383;0.798731965936865;0.890813209919672;0.0312552258275061;0.0100915650330056
30_195;0.289003094531766;0.888324480653063;0.385984657953;0.370940902764893;0.578416973268462;0.842755382760317;0.893450455963959;0.454435362587843;-0.64481345595295
30_197;0.157762522595666;0.59122937601134;0.643892557153577;0.365714437366721;0.504097739868062;0.732859456980245;0.462905918477452;0.832881714185974;-0.977127445511625
30_198;0.505349034144345;0.932865838587387;0.572419127818289;0.797988171389317;0.822935909138085;0.820565521025498;0.884787179513216;0.788329135021262;-0.0259933964444896
30_199;0.484758295899283;0.9533611578667;0.793379956098134;0.44306966300847;0.569490613539273;0.384179258283647;0.563433314688665;-0.355308085502949;-0.158106412822179
30_200;0.620094436611425;0.914389219417867;0.581679630808246;0.775310526278755;0.725997779860611;0.725425971326151;0.837985455156377;-0.237558845640691;-0.211377809242014
30_201;0.265141166180031;0.905512915987892;0.794942897836533;0.506978048593008;0.348417223267773;0.342263662206204;0.228413607255937;0.356299205410084;-0.758756145027792
30_202;0.334057795019058;0.917892366409656;0.882554511079349;0.273557153273961;0.192276077505741;0.455300109898714;0.519817494624598;0.360236084072502;-0.0452906245012014
30_204;0.534409575195384;0.880367419087052;0.531964068172461;0.7140351369277;0.789517208578192;0.844727439772235;0.473246744473146;0.934987227235682;-0.410237285163504
