id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;mixing_weight_low_gain;mixing_weight_high_gain;mixing_weight_low_loss;mixing_weight_high_loss;fai_decay_wm;choice_stickiness;response_stickiness
30_125;0.229634945105366;0.141633616377064;0.490938786751494;0.34717986884486;0.321904960696645;0.485701191062439;0.213584376063112;0.640500781941484;-0.674553419508799;-1.47550138408308
30_126;0.304348787694958;0.215284963702529;0.521661485483593;0.302260244236221;0.198812737695123;0.189773129759332;0.723464888693934;0.676164126757755;0.206475972105052;-1.29466494195667
30_133;0.889278177938334;0.0194502117699061;0.339260147839636;0.473790616128309;0.754529760461363;0.507799213250241;0.759171695642961;0.132877674957392;0.268647165208208;-0.500717203101024
30_134;0.890915177210104;0.159900679323575;0.5967234391662;0.239984447045529;0.53958253081849;0.427103995113834;0.453546669610032;0.320729677752476;0.15598897681837;-0.0419395334163445
30_136;0.502722821088215;0.109398615191719;0.336968426481163;0.550631275953754;0.614848402479565;0.550383608128599;0.499426835184582;0.392926711532732;0.903328721024284;-0.582468082114643
30_137;0.558271923353244;0.94201955302596;0.934511504297904;0.461565962048017;0.369092368058017;0.707867697752421;0.359053831459;0.535120432990144;0.168464959680853;0.0265726341685405
30_147;1.38282948123577;0.0768405178215543;0.230128327345142;0.750450394310508;0.661678912856141;0.893270486527817;0.506299859295405;0.363183495408298;0.123449449355374;-0.334956951756199
30_151;0.684480529982465;0.276580182994125;0.569332549191682;0.59951457099911;0.778824333318059;0.655659618100028;0.659146713112397;0.270269136031725;0.0124475859713946;-0.226409088727147
30_152;0.682584775220538;0.673175837958507;0.387819604192136;0.700150777386121;0.946489453077637;0.853388253545295;0.601009081860555;0.301177224003342;0.573080419846799;-0.272650848180329
30_155;0.384708673870483;0.844401365607254;0.662482361827595;0.542162531709212;0.343247212074215;0.818927395603697;0.61542533215459;0.0865847735358396;0.42097435750414;-0.446631740463399
30_156;0.412485682702261;0.0619068683714132;0.1894416902414;0.0748797059482873;0.564961444944739;0.049530030105949;0.596666574973567;0.478070625806565;0.0158231338089974;-1.52522824061796
30_162;0.758629348984941;0.730105450942939;0.207563810395729;0.779022047587203;0.753880840697073;0.708689500321324;0.4799845881126;0.187706608014545;0.851319646122946;-0.403070501038938
30_165;0.869636532730492;0.868224501458643;0.396137201488843;0.914215372535535;0.632245200071992;0.867899416228484;0.827607107470175;0.37434761442649;-0.186098228952913;-0.0848511967543258
30_166;0.367243648388658;0.0674496247510836;0.296123859610072;0.11914440955317;0.195533613894733;0.0951715127864463;0.242198223984945;0.631132712148762;-0.911341955170994;-1.67976811300978
30_167;0.608866482753882;0.064836263952072;0.39283469854772;0.245322890172229;0.614003957951463;0.385116127208169;0.793733397385664;0.13621158389695;-0.00535020470064167;-0.0354442264296209
30_168;0.562355387103995;0.570063255111856;0.522461729266414;0.732941641739138;0.62221741404654;0.701782648821775;0.56462246116846;0.256366094141858;0.533199824313017;-0.772884634843686
30_169;0.603640960649698;0.854878677086878;0.922748512595011;0.279387779518318;0.23670587726041;0.62187993435595;0.476265768260815;0.488832030776963;0.115936199771685;-0.123670753726155
30_171;0.748374455479562;0.908201956602447;0.906968300436043;0.386472829412778;0.51337289945292;0.760878065628178;0.709446052911494;0.121203547089017;-0.200046815242852;-0.00910630690371735
30_172;0.568600383512127;0.0461857798998904;0.441829539284758;0.196025445038072;0.609205474586502;0.211952105804783;0.74090516521981;0.23067458130474;0.193654497142637;-0.804872877506515
30_173;0.552784196217563;0.391148528654742;0.602030725604135;0.461449108499747;0.851370875000341;0.529105415411079;0.422055417600168;0.347204571452061;0.328940392777192;-0.216926447120599
30_174;0.541038650377954;0.0685662375897933;0.207452413868637;0.0307921974147347;0.648909764283906;0.0950796650259835;0.809995239800402;0.111621869373517;-0.330114517533964;-0.311183288101204
30_178;0.645885641241474;0.851628284781471;0.844553073397813;0.104731910446566;0.166374573452497;0.47314192260128;0.214333854646236;0.804092487598408;0.103727196581732;-0.326247346773501
30_179;0.282178429988991;0.391613807091717;0.18529799985393;0.423651670990054;0.347130003851482;0.371229911638375;0.660031948108752;0.35289798627846;0.134949589579999;-0.327591264379038
30_180;0.241041738679976;0.123853248167432;0.332203679268127;0.218040399972987;0.25471092153118;0.357766382913747;0.315300084556751;0.488183669622819;-0.409172062243542;1.6547666695021
30_181;0.518011161352182;0.031804183571988;0.396019188421789;0.147597684999946;0.394549769782739;0.155175982753798;0.234009982350904;0.235392184334144;0.249047260918755;-2.077015947144
30_183;0.373704614143417;0.119441489566276;0.397196876701648;0.205725979488235;0.599756047869188;0.102943721777538;0.469523006382505;0.274432104552376;-0.0671010937934621;-0.587765934521554
30_184;0.755102030132629;0.768379462191134;0.761164920766221;0.819032714636397;0.773383892395232;0.700182044867332;0.928250930431644;0.620136990064641;0.467522595974153;-0.283904431876092
30_186;1.14391060044808;0.0505538802431661;0.12877459476553;0.271259349896053;0.767000198830555;0.41918812015837;0.744462881628325;0.198255624677102;0.0732533790354328;0.0410499329663709
30_187;0.762722770155025;0.814702717268701;0.680998474347608;0.624107788609932;0.717750554118659;0.835228653643602;0.74454102815757;0.0853022330731152;1.17651221840751;-0.161804898819554
30_188;0.598039779241198;0.812450544129936;0.696759754239521;0.518794731935712;0.446681068186774;0.633064514284944;0.60465130139041;0.332205408227868;0.850496268022487;-0.316773777635023
30_190;0.472202430641844;0.10527327738741;0.520877061361918;0.500319559144249;0.470816423676222;0.232622828107278;0.385373812643331;0.171664575763718;0.697941625258497;-1.43378207116161
30_193;0.900966283780606;0.0313572935787123;0.278100931972028;0.208092074424684;0.641133553698684;0.608878809697861;0.751956492461407;0.169735634248196;0.576121730743628;-0.0837353736804378
30_194;0.889268647086512;0.922492759796934;0.342292412839448;0.781973907473196;0.661892073465624;0.729456160425093;0.910614721068958;0.120887064718183;0.444244594988882;0.012837048551893
30_195;0.621578165552163;0.0825659751918241;0.308979303165856;0.0842876102173477;0.745304628636093;0.556423336277055;0.735153125547019;0.217569678855808;0.45109689163202;-0.357979974725995
30_197;0.231202977155551;0.17888018232325;0.575557401236866;0.259097899004331;0.459615577329668;0.682299112758005;0.253576516884222;0.247919408203556;0.797529445582435;-0.768424156096888
30_198;0.753624243009469;0.720757898820904;0.609035138423076;0.728013347432663;0.777795755619994;0.806045934850551;0.93114207125118;0.30383660470388;1.02318158613513;-0.110206261869417
30_199;0.632400265463435;0.910016788329374;0.787820996043009;0.54989985141943;0.569422341481399;0.370821941068432;0.698887667689169;0.479090786656266;0.141416047518866;-0.187621794912202
30_200;0.884851350189333;0.755637613568496;0.648566773860369;0.812937245624446;0.556157792063753;0.785554410389432;0.810241561605198;0.339496056001711;0.0373908515502082;-0.0610454548700074
30_201;0.280894154699659;0.918315443114168;0.801790368166577;0.463121132601031;0.299025819857691;0.365944388608809;0.265941724806288;0.247703262110103;0.472481266927288;-0.748420327943915
30_202;0.421155662153853;0.925951490621633;0.878171494142295;0.309533770416642;0.260002242902643;0.615047885287483;0.649653030410577;0.804888245873781;0.410685707401646;-0.0869067035987214
30_204;0.722476884438775;0.736918463344312;0.465424195453762;0.687845817364846;0.792817596779847;0.827481606263924;0.546850907026989;0.182191000669605;1.06737917624995;-0.420773671437698
