id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;low_mixing_weight;high_mixing_weight;choice_stickiness;response_stickiness
89;0.624713771105132;0.664747614552387;0.477720284999564;0.714723067922286;0.816263346329025;1.05004924689387;0.488059050095302
90;0.684761815843994;0.0592158116613858;0.266006159588658;0.547724045665849;0.363868699289756;0.0560758060716843;-1.53961078985546
91;0.803438084215404;0.933349272422155;0.580928154314035;0.816232916331672;0.777509395075844;1.91052347450769;-0.584618335687866
92;0.541850429023448;0.823869826410196;0.358932132279725;0.78332946852667;0.866434272829947;-0.226534480175793;0.306273853694853
93;0.356687691230772;0.583285254421656;0.638823027510627;0.465568703410666;0.711125420260372;-0.221003113774299;-0.630959017347605
94;0.376359757586865;0.173756362280084;0.240818292893994;0.137176744413147;0.764976877875394;0.981157040608981;-0.512604952654169
95;0.736425210561543;0.924573153558543;0.460563230289953;0.731410360833251;0.646375845609359;0.86776518863528;-0.0527051880311996
96;0.333759085621322;0.145933137574872;0.390475331195051;0.252218742228972;0.618760929151507;-1.13093447432702;-0.729812927007838
97;0.171947642667581;0.537669569821533;0.559451578280977;0.36306697574007;0.66474514141933;0.0833549799283968;0.760265978789523
98;0.376241888600025;0.775924486422538;0.638352163904474;0.188437497896787;0.186188540664961;1.29516374963139;-0.570632974849786
