id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;low_mixing_weight_working_memory;high_mixing_weight_working_memory;fai_decay_wm;choice_stickiness;response_stickiness
67;0.272100469937343;0.0850146308740495;0.362221076334782;0.143350427823241;0.200734235489757;0.579892143773936;0.393904645051498;-1.22466942936329
68;1.22874785371513;0.0269930543634896;0.377788846584311;0.314237638781771;0.876032759854354;0.064644396030309;0.127686796844928;0.0218044567251029
69;0.668532614297711;0.223380797664052;0.670323062348419;0.849903314173249;0.57381385102994;0.172271628823521;0.652853618744358;-0.147936297609975
70;0.150116062247799;0.54408793000502;0.298703565498802;0.191815075139241;0.401715219697579;0.491443203942211;-0.487783144525791;-0.235874862422458
71;0.36773709930905;0.110814244677729;0.424172551185113;0.25610487368731;0.425159291571415;0.701069263876917;0.725069949680279;-1.11843257975696
72;0.69399405909526;0.585547993316739;0.745635738164145;0.497488957216292;0.447359910180992;0.179937717427984;-0.125083415306525;-0.255523220980754
73;0.579913717662389;0.11023903902196;0.349452188709384;0.66526720901498;0.565962031729588;0.742226535448751;1.02762253642948;0.291081026336239
74;0.295372372599572;0.599236760515199;0.548655392692738;0.570403863016165;0.551305832607718;0.408539389889358;-0.311345991535704;-1.05013931606504
75;0.617220395643603;0.0413916300128598;0.452611123864441;0.134273369262876;0.802089876611109;0.0802708725023869;0.900394132762199;-0.298311859293287
76;0.724581661365966;0.0863555621041612;0.113000241084189;0.0219433936491836;0.680363547413714;0.256002940177434;-0.0880093034149114;-0.459093471312284
77;0.666004856681188;0.849445319948454;0.423448726999035;0.569349765827196;0.856229296527062;0.168878430779172;1.74686145515561;0.345675936769661
78;0.610467803558124;0.0613571024909243;0.487002478317717;0.33177951114484;0.641115482182831;0.415970179051362;0.958258766006121;-0.084189316720306
79;0.745574093557142;0.689021306862211;0.420947367750902;0.651953461845934;0.657997370073403;0.160011003163322;0.554981136330591;-0.916852575744566
80;0.200342845455241;0.526165783995542;0.573323510559873;0.270606866141857;0.573034036145022;0.540304941770757;0.615394502019213;-0.765023275570993
81;0.939474987991046;0.771871022648457;0.39525342625494;0.830596399362776;0.488642097111574;0.701096815838016;0.220400541220606;0.0193663012544409
82;0.311543782431548;0.0580471753012692;0.292610337785117;0.148125440141623;0.732665214137902;0.517704712156175;-0.542025655538838;0.121497880306399
83;1.34798950236309;0.0392023952179463;0.236665640239099;0.460033973187248;0.900785350742442;0.27904467078944;0.166617936159943;0.128345481187334
84;0.518393105026813;0.822092519473418;0.787856524735844;0.337191277030247;0.38012952125922;0.223754960042522;0.702149374748229;0.0152963647020901
85;0.557262975832943;0.751481801027296;0.434941356946153;0.80044619104161;0.729216362121754;0.0633450184044246;0.537776641137466;-0.424924267872455
86;0.388517634232596;0.211618992096795;0.306419748979549;0.148979647563053;0.66112896164964;0.35755278646053;0.247576540384017;-0.0316246217138327
87;0.734852322122598;0.617796359847914;0.705913993672899;0.67579356656567;0.785014958342211;0.578724660815407;0.333641667920712;-0.66028579519844
88;0.800777438369192;0.0931919246271902;0.427330823454651;0.31720089138529;0.894564263727189;0.365205510648775;1.0632668916674;-0.0836604452160146
89;0.971622224081822;0.540622762293631;0.369984658716337;0.692111705041288;0.715349527805703;0.441607465923691;1.1023095816304;0.266783852297216
90;0.60779427068713;0.10515873295346;0.179896780993223;0.14329677800483;0.254621580293551;0.500048332628371;0.00838632443494431;-1.70099747531698
91;1.3934731415521;0.162531232892777;0.415129139696389;0.652806740414134;0.434889392533572;0.0118802564449807;1.51473609003741;-0.45367065950264
92;0.791782495176142;0.64258244301819;0.342463058646468;0.631776254404049;0.872250370316951;0.787533804004887;0.246633568606201;0.12414885151297
93;0.513094660747209;0.220632597570816;0.585943842944761;0.281339353810722;0.647041431555855;0.339765430505338;-0.0137153149395087;-0.439409665893209
94;0.321852627496208;0.240334750353856;0.279259086250501;0.0767307251704555;0.373672876071546;0.452553532321748;1.14864642231684;-0.590220836747473
95;1.06311649480637;0.530106729423662;0.491894597486531;0.616086544698417;0.616242986589613;0.0885158659877631;1.09439976158429;0.0208058089935956
96;0.49542925788672;0.104543864619092;0.333710900874409;0.100216349460183;0.622858195539295;0.431614075190727;-0.959211537356916;-0.465252378678729
97;0.256838611059609;0.209765672577267;0.534852435528419;0.390218857610241;0.517841577462801;0.727644289209388;0.1470892923696;0.784167790754933
98;0.422100819947529;0.772688847442721;0.621318105710094;0.234843626959821;0.28837040940206;0.667468911095414;1.36261387379614;-0.480465193056573
