id;inverse_temperature;reward_learning_rate;eligibility_trace_decay;mixing_weight_working_memory;choice_stickiness;response_stickiness
99;0.481830183719103;0.720149859644676;0.299846225299324;0.434888024238855;1.44909467308191;-0.48899216745298
100;1.08096847654751;0.0624895956308295;0.232050110532797;0.310421195625034;0.119508351148388;0.424292751505538
101;0.458065091836975;0.655272867367347;0.572205161797522;0.721336953036108;1.88439950678165;-0.0446877312640196
102;0.479759274412718;0.463136965382697;0.442071267509152;0.741420590151358;0.264220830946549;-0.776443372856183
103;0.354138922532782;0.886082707327693;0.718569502096099;0.146970719847031;-0.0287530778600101;0.707058294142894
104;0.769001858119409;0.530299823138206;0.73787214719143;0.739760954299111;-0.0612121016622606;-0.327675489210416
105;0.647501501563838;0.598627354805791;0.36009974547518;0.466092958921044;1.14189188098687;0.241463379990596
106;0.601679816494986;0.515121214451943;0.585481211339733;0.742976103538595;-0.10757963349773;-0.0950987866122493
107;0.289596756930201;0.129754424732608;0.331870674408921;0.131534778477222;0.572177341698633;-0.729879169988447
108;0.69085070405809;0.781684727533275;0.670380523247434;0.382422635076547;0.678105633695868;-0.464623867153607
109;0.447043950804513;0.634584257054646;0.425870579023206;0.489326939524858;1.04905343516867;0.237960531918903
110;0.585592783908278;0.483234619278926;0.507861278246119;0.658646036429532;1.39806868654039;-0.0499969314569507
111;0.457177861163827;0.672643835586864;0.853707844721699;0.111641517205742;0.763272879875821;0.000568124654775795
112;1.51479382970429;0.100177199110612;0.326161568163191;0.138805537685523;0.780653262493163;0.118199536890889
113;0.148845620568022;0.510026710059779;0.533779921732081;0.263604074655742;-0.152117390128284;-0.00768615855499612
114;0.424277412153438;0.442147821938716;0.418063684314644;0.187962544515895;0.541953074103635;-1.52136671112466
115;0.441995905096382;0.357547916960744;0.227222867326713;0.144712626112676;0.4153915575296;0.0565319818029336
116;0.59387623229308;0.458993007809758;0.337350579686215;0.295931217281671;0.490239293489469;-0.553524086575334
117;0.856597447195921;0.702071321232216;0.6049638135211;0.442804687341409;0.803418575588338;-0.183654594251644
118;0.270340300290742;0.705103606405102;0.659516434121012;0.183948384829468;1.64545932533309;0.708152078979613
119;0.442193783314221;0.553063953351041;0.767154287649379;0.149074369956848;0.25504609092385;-0.756361386752779
120;0.335336798279911;0.448721326694384;0.763480617939629;0.168203776825805;0.40493357253939;-1.36131085969267
121;0.326351000599361;0.806574478887441;0.746921641532956;0.682675516788456;-0.0738900412876432;0.222429717282297
122;0.345458988000061;0.222176417367023;0.414664439522127;0.120121818957218;0.404465028459682;0.775470858494882
123;0.655874590893317;0.0821847148891247;0.185390009029041;0.0672776406399136;0.00731327106024644;-1.72151086098806
124;1.67052665089314;0.0332671573188839;0.400077760068391;0.113337138610709;-0.0203265828179198;2.89457732386072
125;0.703395242736726;0.408694898129967;0.551457154157414;0.690244903964062;0.985846810446493;0.56322272497146
126;1.43350072568348;0.0657818467634348;0.511782780532967;0.251314097802607;0.629872764454475;-0.304363477587639
127;0.327708564179066;0.814825115406054;0.531185227615155;0.319684112703463;-0.0910707422709167;-0.513244064187936
128;0.559830850986179;0.640878580299944;0.681504092005313;0.166477865655863;0.378839190448927;-0.105737432624947
129;0.194202575071919;0.774413216383854;0.773692979454355;0.230129152338721;0.115634727649946;-1.02170433142386
130;0.565997515299994;0.229276041358824;0.394973510497413;0.510228899921316;1.39113687309257;-1.1770577917477
131;0.305149820789814;0.224248355131822;0.413306083993593;0.447959402748204;0.8416343994822;0.349984163799248
132;0.416478093613465;0.105420684615481;0.243689925995107;0.144799855878511;-0.568136559825392;0.601076642276832
133;0.654067648783031;0.706470768291503;0.604170440610937;0.0463133094127332;0.715105653723127;-0.609639551991518
134;0.46894692697962;0.491229227368567;0.5111931232587;0.943290009308334;0.101760157996003;-0.181949796195857
135;0.548525980486704;0.64716323060835;0.72720434052185;0.173847577851183;-0.675408934490074;-0.171026508982334
136;0.526495715548846;0.183121051296077;0.456188998541489;0.467189930149748;0.692826688425674;-0.625067293506209
137;0.620511537317454;0.807219400544983;0.827305023000503;0.586395251714316;-0.0436273377783503;0.235185859611548
138;0.248476696747192;0.238844336009945;0.444870700868632;0.423802598656967;0.0779408890042372;0.304706862854059
139;0.360005334712707;0.244540641986809;0.517474973938033;0.449074453330374;0.92426471026214;0.115469286003162
140;0.327075522135498;0.610124106945204;0.860260294734104;0.0593451504409466;0.477588054151754;1.29483319347635
141;0.566515376178789;0.109403860027088;0.415947229072522;0.347012964206565;1.85594960388906;-0.187998130709699
142;0.378981327597581;0.6982426427746;0.587924228806887;0.567299335568482;0.998913686892377;-0.36445302579693
143;0.377250624230025;0.327461400823864;0.545504946324839;0.276706687346084;0.175357176927603;0.97493181725393
144;0.44831022713748;0.542543568126599;0.635760014596652;0.420767832860085;0.953113046954471;-0.0812226307717227
145;0.47879219059844;0.783483201368249;0.703996109219919;0.578452229197496;1.05091582600168;0.57034683431655
146;0.240959996533986;0.733601187068322;0.695529439032655;0.296972374017927;1.04553493155262;-1.15495625372833
147;0.345774689202656;0.828562999279415;0.104547503205827;0.220396753832841;0.4892213259056;-0.340212926728197
148;0.839348657862773;0.203588790830903;0.46334727200545;0.487184178966807;0.784032481067672;-0.867466411524295
149;0.219457455590802;0.688235670356574;0.398904347013705;0.416650342281295;0.985671082875112;-0.132297949414713
150;1.23479195498913;0.071155112225261;0.430174679766727;0.486932670856937;0.765171397262761;0.330924151861923
151;0.621530595479926;0.819389717655275;0.799070606680766;0.118795327214546;-0.017108954720995;0.096684693457902
152;0.457420226183398;0.449164880862538;0.587980336267616;0.281424394516204;-0.11345700488483;-0.0733303380536711
153;0.311252728107831;0.199429741741541;0.414976980987264;0.104252760085135;0.406732925567165;0.187812272528132
154;0.598064922916713;0.856725598855952;0.748646122954024;0.154786954890583;0.513256027397876;0.455467946584102
155;0.329003705017039;0.520176578011599;0.583773438116448;0.569596020851275;0.304531241185604;-1.00388718679192
156;0.607634981958605;0.516279231192078;0.506468094482717;0.612468300641016;0.180861960215699;-0.0925337311199796
157;0.50160205293576;0.446130522623287;0.496429838999925;0.883068135419341;0.791181893001693;0.267426386157517
158;0.677296915436519;0.718580605439065;0.525167223528493;0.713554924653322;-0.267546153449178;-0.335123163007861
159;0.654975052490066;0.595116851267006;0.592310125748982;0.819213765162646;-1.11202490079923;-0.221975324013922
160;0.599822949637004;0.475712067142031;0.845768007817708;0.163437333941338;-0.213299579984583;0.0536330080235812
161;0.258199955196004;0.852240117375764;0.342716751327722;0.177368824808134;0.697675707762987;-0.238120854820024
162;0.307629067714534;0.380031292040884;0.658205022637684;0.256881866253376;1.29696946573462;0.579469039545411
163;0.424859564594825;0.660500754216289;0.5180429835451;0.217078572552879;0.240851816778432;-0.274331191123611
164;1.23404410231651;0.0465097558784029;0.328030853307576;0.0415728907557362;0.447221452993143;2.23554954411243
165;0.72565346036218;0.18193648358699;0.427005953447466;0.6095458035718;0.496542407354844;-0.235023825137153
166;0.354817267133987;0.791735874044831;0.491797297393352;0.538334019785825;1.31852038719345;-1.60843259942771
167;0.602996126545536;0.315836528416725;0.387941858572181;0.596184186632204;0.784710260304893;-0.0778577934543472
168;0.336221898974238;0.163656864177966;0.359388972655513;0.296376132904427;0.436931473576045;-0.58018001382568
169;0.536110171637909;0.173264890940133;0.256523480134132;0.276916601997996;0.383786702881253;-0.25689591339051
170;0.339902666158144;0.752970114781539;0.824515645211595;0.24508974599745;0.568033551388236;0.152949472075637
171;0.628728197703496;0.277230608961673;0.449214177315351;0.379216828720691;0.763010369480722;-0.00484996759409669
172;0.429769994498374;0.589327117146867;0.507405388451261;0.448392834899177;0.033462433645231;-0.37680059954796
173;0.879453359149915;0.102121006201413;0.352353161948539;0.344415432978881;0.419917464175276;0.0428431474891059
174;1.54613276817071;0.0674636018175725;0.774098107294715;0.0234342465471716;1.25200701585619;-0.192792865447588
175;0.374490967055118;0.577142584586171;0.596474045039588;0.636530918904614;1.00470227337956;0.248618498494452
176;0.693784780534233;0.0686902329796854;0.324841011720586;0.0919273215678482;-0.684651529323815;1.7094206495016
177;0.426625349914656;0.427164404755952;0.276799574922655;0.530830982116962;0.577207140609049;0.466880945349365
178;0.610711018890996;0.795040335393879;0.251284634733923;0.543339869965781;0.155604620075445;-0.712756020438054
179;0.482083590526466;0.436972003793757;0.509753228746442;0.241611663451182;1.15189306706431;-1.20851907718837
180;0.861616595543006;0.547030794181156;0.51459079586387;0.906399827264339;-0.553509417485666;-0.149899001761769
181;1.930397209881;0.118283568220799;0.56568008238785;0.281489870925092;0.567118522960722;-0.0147527387842508
182;0.194635671831554;0.725096037053766;0.69373122287091;0.183287687792069;-0.142399164499663;0.0179636646297856
183;0.529394631392611;0.906795113864519;0.889576552304855;0.0851905950118499;0.506498528083864;-1.05635807517338
184;0.426044872629722;0.696563933705267;0.238875739946004;0.310621812468234;0.39564622139943;-0.921488597653466
